Fri Dec 02 14:49:12 MST 2016,Council Grove, Kansas,Absent!,Absent!,
Fri Dec 02 14:21:33 MST 2016,Council Grove, Kansas,Absent!,Absent!,
Tue Nov 29 21:17:14 MST 2016,Council Grove, Kansas,Absent!,Absent!,
Sun Nov 27 19:03:20 MST 2016,Council Grove, Kansas,Absent!,Absent!,
Sun Nov 27 04:52:11 MST 2016,Council Grove, Kansas,Absent!,Absent!,
Thu Dec 01 17:21:06 MST 2016,Eddyville, Kentucky,Absent!,Absent!,
Thu Dec 01 16:16:18 MST 2016,Eddyville, Kentucky,Absent!,Absent!,
Thu Dec 01 15:30:29 MST 2016,Eddyville, Kentucky,Absent!,Absent!,
Thu Dec 01 15:25:22 MST 2016,Eddyville, Kentucky,https://t.co/C9CukHOjgj,Absent!,
Mon Nov 28 22:32:45 MST 2016,Eddyville, Kentucky,Absent!,GeoLocation{latitude=37.0807  longitude=-88.0695},
Sat Dec 03 14:26:37 MST 2016,Ferndale, California,Absent!,Absent!,
Sat Dec 03 14:24:20 MST 2016,Ferndale, California,Absent!,Absent!,
Sat Dec 03 09:41:39 MST 2016,Ferndale, California,Absent!,Absent!,
Sat Dec 03 09:31:20 MST 2016,Ferndale, California,Absent!,Absent!,
Sat Dec 03 08:06:32 MST 2016,Ferndale, California,Absent!,Absent!,
Sat Dec 03 18:17:13 MST 2016,Julian, California,https://t.co/dvaKrXxGYK,Absent!,
Sat Dec 03 12:42:02 MST 2016,Julian, California,Absent!,GeoLocation{latitude=33.0709  longitude=-116.586},
Sat Dec 03 12:02:14 MST 2016,Julian, California,Absent!,Absent!,
Sat Dec 03 11:39:47 MST 2016,Julian, California,Absent!,Absent!,
Sat Dec 03 10:45:41 MST 2016,Julian, California,Absent!,Absent!,
Sat Dec 03 10:29:12 MST 2016,Kuttawa, Kentucky,https://t.co/gP6v0xZN8c,Absent!,
Thu Dec 01 01:10:00 MST 2016,Monhegan, Maine,Absent!,GeoLocation{latitude=43.765  longitude=-69.3217},
Mon Nov 28 04:01:02 MST 2016,Monhegan, Maine,https://t.co/GJBdIUB2EL,Absent!,
Fri Dec 02 17:04:01 MST 2016,New Harmony, Indiana,Absent!,Absent!,
Tue Nov 29 13:47:41 MST 2016,New Harmony, Indiana,Absent!,Absent!,
Sat Nov 26 19:25:35 MST 2016,New Harmony, Indiana,Absent!,Absent!,
Tue Nov 29 11:52:04 MST 2016,Silver Plume, Colorado,Absent!,Absent!,
Mon Nov 28 21:41:31 MST 2016,Silver Plume, Colorado,Absent!,Absent!,
Thu Nov 24 15:05:29 MST 2016,Silver Plume, Colorado,Absent!,GeoLocation{latitude=39.6958  longitude=-105.726},
Fri Dec 02 16:19:09 MST 2016,Deadwood, South Dakota,Absent!,Absent!,
Fri Dec 02 16:17:00 MST 2016,Deadwood, South Dakota,Absent!,Absent!,
Fri Dec 02 04:00:02 MST 2016,Deadwood, South Dakota,Absent!,Absent!,
Thu Dec 01 16:13:01 MST 2016,Deadwood, South Dakota,Absent!,Absent!,
Thu Dec 01 21:51:27 MST 2016,East Aurora, New York,Absent!,Absent!,
Thu Dec 01 17:05:53 MST 2016,East Aurora, New York,Absent!,Absent!,
Sat Dec 03 13:57:31 MST 2016,Fall City, Washington,Absent!,Absent!,
Sat Dec 03 11:12:10 MST 2016,Fall City, Washington,Absent!,Absent!,
Thu Dec 01 21:37:28 MST 2016,Fall City, Washington,Absent!,Absent!,
Thu Dec 01 16:52:05 MST 2016,Fall City, Washington,Absent!,Absent!,
Thu Dec 01 09:28:39 MST 2016,Fall City, Washington,Absent!,Absent!,
Sat Dec 03 20:33:56 MST 2016,Mariemont, Ohio,Absent!,Absent!,
Sat Dec 03 20:30:28 MST 2016,Mariemont, Ohio,Absent!,Absent!,
Thu Dec 01 09:00:17 MST 2016,Mariemont, Ohio,Absent!,Absent!,
Wed Nov 30 03:45:36 MST 2016,Mariemont, Ohio,Absent!,Absent!,
Sat Dec 03 17:12:19 MST 2016,Port Townsend, Washington,Absent!,Absent!,
Sat Dec 03 15:00:32 MST 2016,Port Townsend, Washington,https://t.co/EoSCECLCaH,Absent!,
Sat Dec 03 13:33:34 MST 2016,Port Townsend, Washington,Absent!,Absent!,
Sat Dec 03 03:20:00 MST 2016,Port Townsend, Washington,Absent!,GeoLocation{latitude=48.1167  longitude=-122.75},
Fri Dec 02 11:25:15 MST 2016,Port Townsend, Washington,Absent!,Absent!,
Fri Dec 02 12:09:52 MST 2016,Virginia City, Montana,Absent!,Absent!,
Sat Nov 26 19:03:46 MST 2016,Virginia City, Montana,Absent!,Absent!,
Thu Nov 24 21:24:16 MST 2016,Virginia City, Montana,Absent!,Absent!,
Thu Nov 24 21:14:21 MST 2016,Virginia City, Montana,Absent!,Absent!,
Sat Dec 03 19:18:37 MST 2016,North Shore (Pittsburgh),Absent!,Absent!,
Sat Dec 03 14:17:15 MST 2016,North Shore (Pittsburgh),Absent!,Absent!,
Sat Dec 03 14:09:34 MST 2016,North Shore (Pittsburgh),Absent!,GeoLocation{latitude=40.447  longitude=-80.009},
Sat Dec 03 14:07:55 MST 2016,North Shore (Pittsburgh),Absent!,Absent!,
Sat Dec 03 13:17:16 MST 2016,North Shore (Pittsburgh),Absent!,Absent!,
Sat Dec 03 17:36:44 MST 2016,Ghost Ranch,https://t.co/rbRbrycEFp,Absent!,
Sat Dec 03 14:53:31 MST 2016,Ghost Ranch,https://t.co/hyksr15tm0,Absent!,
Sat Dec 03 05:58:18 MST 2016,Ghost Ranch,https://t.co/Rd2dmi8ECT,Absent!,
Sat Dec 03 03:28:08 MST 2016,Ghost Ranch,https://t.co/Rd2dmi8ECT,Absent!,
Fri Dec 02 19:42:20 MST 2016,Ghost Ranch,Absent!,Absent!,
Sat Dec 03 10:32:59 MST 2016,Zodiac, Texas,Absent!,Absent!,
Sat Dec 03 04:33:53 MST 2016,Zodiac, Texas,Absent!,Absent!,
Fri Dec 02 08:35:19 MST 2016,Zodiac, Texas,https://t.co/bsbfW1PkA9,Absent!,
Fri Dec 02 07:55:52 MST 2016,Zodiac, Texas,Absent!,Absent!,
Thu Dec 01 18:31:36 MST 2016,Zodiac, Texas,Absent!,Absent!,
Sat Dec 03 22:35:06 MST 2016,Clinton, California,Absent!,Absent!,
Sat Dec 03 22:23:57 MST 2016,Clinton, California,Absent!,Absent!,
Sat Dec 03 22:22:02 MST 2016,Clinton, California,Absent!,Absent!,
Sat Dec 03 22:16:16 MST 2016,Clinton, California,Absent!,Absent!,
Sat Dec 03 22:15:05 MST 2016,Clinton, California,Absent!,Absent!,
Thu Dec 01 14:03:57 MST 2016,Wounded Knee, South Dakota,Absent!,Absent!,
Wed Nov 30 21:40:35 MST 2016,Wounded Knee, South Dakota,Absent!,Absent!,
Wed Nov 30 21:40:04 MST 2016,Wounded Knee, South Dakota,Absent!,Absent!,
Wed Nov 30 21:27:38 MST 2016,Wounded Knee, South Dakota,Absent!,Absent!,
Wed Nov 30 20:47:41 MST 2016,Wounded Knee, South Dakota,Absent!,Absent!,
Thu Nov 24 19:18:17 MST 2016,Castell, Texas,Absent!,GeoLocation{latitude=30.70111111  longitude=-98.95638889},
Sat Dec 03 18:51:56 MST 2016,White Rock Lake,Absent!,Absent!,
Sat Dec 03 17:07:42 MST 2016,White Rock Lake,Absent!,Absent!,
Sat Dec 03 15:03:10 MST 2016,White Rock Lake,Absent!,Absent!,
Sat Dec 03 12:57:45 MST 2016,White Rock Lake,Absent!,Absent!,
Sat Dec 03 07:16:37 MST 2016,White Rock Lake,Absent!,Absent!,
Sat Dec 03 20:46:21 MST 2016,Monument Rocks (Kansas),Absent!,Absent!,
Sat Dec 03 14:33:50 MST 2016,Monument Rocks (Kansas),Absent!,Absent!,
Sat Dec 03 13:28:20 MST 2016,Monument Rocks (Kansas),Absent!,Absent!,
Sat Dec 03 12:49:09 MST 2016,Monument Rocks (Kansas),Absent!,Absent!,
Sat Dec 03 12:10:17 MST 2016,Monument Rocks (Kansas),Absent!,Absent!,
Wed Nov 30 15:53:13 MST 2016,Roberto Clemente Bridge,Absent!,Absent!,
Wed Nov 30 13:12:26 MST 2016,Roberto Clemente Bridge,Absent!,Absent!,
Wed Nov 30 13:06:59 MST 2016,Roberto Clemente Bridge,Absent!,Absent!,
Tue Nov 29 06:25:32 MST 2016,Roberto Clemente Bridge,Absent!,GeoLocation{latitude=40.4456  longitude=-80.0033},
Sat Dec 03 21:27:01 MST 2016,Rock City, Kansas,Absent!,Absent!,
Sat Dec 03 20:40:02 MST 2016,Rock City, Kansas,https://t.co/vwE4COiIoF,Absent!,
Sat Dec 03 20:20:35 MST 2016,Rock City, Kansas,Absent!,Absent!,
Sat Dec 03 19:13:55 MST 2016,Rock City, Kansas,Absent!,Absent!,
Sat Dec 03 17:51:15 MST 2016,Rock City, Kansas,Absent!,Absent!,
Sat Dec 03 18:57:54 MST 2016,Adirondack Park,Absent!,Absent!,
Sat Dec 03 06:46:09 MST 2016,Adirondack Park,https://t.co/dqyzPdOxiF,Absent!,
Sat Dec 03 01:18:26 MST 2016,Adirondack Park,Absent!,Absent!,
Fri Dec 02 20:38:36 MST 2016,Adirondack Park,https://t.co/dqyzPdOxiF,Absent!,
Fri Dec 02 19:07:21 MST 2016,Adirondack Park,Absent!,Absent!,
Fri Dec 02 22:11:07 MST 2016,Attu Island,Absent!,Absent!,
Wed Nov 30 12:38:53 MST 2016,Attu Island,Absent!,Absent!,
Mon Nov 28 06:15:09 MST 2016,Attu Island,Absent!,Absent!,
Sun Nov 27 10:31:48 MST 2016,Attu Island,Absent!,Absent!,
